CustomerID,AccountID,TypeOfAccount,AccountTypeNum,PrimarySecondaryType,ZipCode,DigitalCustomer,TransactionTotal,Churn,BranchNumber,CurrentBalance,CurrentInterestRate,MonthsOpen,PlanNumber,AverageMonthlyAmount,CustomerAge,QuarterlyAverageAmount,DaysSinceContact,Bank,eStatementFlag,OnlineFlag,LegacyBranchNumber,OpeningAmount,CloseReasonCode
F2D4FBCE-B218-4986-B36B-5419E313B63D,D223A5AF-FD05-485B-A5D9-00E8387BCC57,DD,0,2,8234,0,#N/A,0,77,0,0,73,70,0,71,0,1082,1,0,0,0,0,0
1DCD9A62-17C5-4871-8326-B0E35640ED7E,F02980F3-4144-490F-9407-01056F296A04,SV,2,2,8092,0,-17776.07,0,18,100090.28,0.5,149,10,100090.28,73,100053.63,136,1,0,0,115,70000,0
DC89C70C-802D-4A95-A3B0-BE0682278502,FF104FF6-7197-496C-B37E-00B9C767C5D0,DD,0,2,8406,0,290.26,0,109,716.49,0,227,214,716.49,68,726.77,61,1,0,0,112,0,0
613DCE0E-1AF9-41B3-B978-E4E479211565,E82568A1-A7C8-4396-9022-0084E97D5DDA,CD,1,1,8054,0,-395.5,0,104,2658.83,0.2,139,16,2658.83,74,2658.64,131,4,0,0,0,5247.65,0
02796A5B-389B-46A7-B2F7-D10BB6856B9B,B48B7A27-4F81-45F9-85E7-0020D677BEE5,DD,0,1,8223,1,23.24,0,63,2012.21,0,68,135,3002.35,56,8619.91,47,3,1,0,0,0,0
36893C1C-3043-473A-BC20-D2EEBC72D414,51CB478B-CFAF-4DEF-BF41-00C91B90E7F6,SV,2,2,8757,0,0.16,0,8,1519.69,0.03,140,11,1519.69,75,1519.61,76,1,0,0,0,1500,0
451011FB-AC36-4899-85CC-1A511AEDCE2A,8A1938F4-11B9-4707-BA98-004C2EE14B81,SV,2,1,8210,0,-3527.92,0,33,1570.51,0.03,19,10,1570.51,17,3423.25,75,3,0,0,0,1533.05,0
4BAC8FC7-CD57-4C91-B11D-C0D8B014E22B,4BF32C86-5AC5-41A3-BF3A-00D43CA1F9E0,CD,1,2,8620,0,457.2,0,106,61885.48,2.96,14,57,61885.48,65,61751.85,433,4,0,0,0,60000,0
E0A84E86-DBA0-4BAE-8582-7720ADB8CCEB,D3F8DC2A-903C-4207-BAAE-000E9DAA4F3F,CD,1,2,8085,0,6.82,0,104,8098.32,0.25,47,19,8098.32,80,8096.69,677,4,0,0,0,7956.43,0
A3ADC061-7636-4C31-BF65-52F968AC9A7B,CBBB3426-93E4-45CB-A9D9-0124C8EAAC42,DD,0,2,8012,0,#N/A,0,77,0,0,140,70,0,75,0,687,1,0,0,0,0,0
3525EAC1-22A2-4A54-84EB-653F004FE4A6,2B876937-7AFD-4A8D-9EE8-008EE076F281,SV,2,1,8332,1,-1649.68,0,54,3022.67,0.03,146,10,3022.67,42,3213.65,98,3,0,0,0,0,0
6C4C82E2-6E9B-4136-B44D-53E3CDD7F7CA,1EC8418B-E5C2-4251-8806-008D66D176A2,DD,0,1,8332,1,-2787.54,1,54,0,0,13,214,0,33,129.45,83,3,1,0,0,1233.81,4
C3754D4A-CB7D-4A20-B241-AB19E632C54C,4F8C9FB3-476B-4983-B473-0066EBCFB68B,DD,0,2,8234,1,205516.49,0,48,4924.01,0,14,215,3896.45,91,99317.73,47,3,1,0,0,100,0
5C5DEADC-7E1B-4B5C-A929-8A33871B506D,4D67A244-5AEF-4B22-BAF5-010E6D785CEE,DD,0,2,8050,0,-1496.18,0,16,492.78,0,55,11,598.59,22,335.63,45,1,0,0,0,276.3,0
7C5FAD1B-AFE3-483A-9B44-CB96D0968E43,6AA62C6B-DF0F-4DF2-A443-0000C34E917B,SV,2,2,8721,0,#N/A,0,23,2000.07,0.03,3,10,2000.07,37,2000,94,1,0,0,0,2000,0
839E6896-CE0A-4CD2-8E87-769EFFDAFEC2,999404C0-A6BC-4204-A6C6-001FF4BD57B5,DD,0,2,8724,0,-2355.43,0,3,107.98,0,87,11,315.5,26,171.14,45,1,1,0,0,11,0
7D641679-3259-4E4A-9C64-09005B97820C,BEF3AF04-829F-4944-BA9D-00B8DD7DAF8A,DD,0,2,8080,0,#N/A,0,55,4.24,0,56,215,4.24,41,4.24,587,3,0,0,50,100,0
967839B3-B1B1-4FA0-A488-BCB03D3B4FB0,3ED2E306-2D0B-4AE3-8074-009AF68582EB,DD,0,2,8244,1,4145.02,0,64,19242.43,0.01,173,135,19242.43,72,18676.51,53,3,1,0,46,6489.54,0
52390C7B-DB85-43EA-860E-60F1A9DED48E,74F6A069-A482-46AC-8043-00260F210413,DD,0,2,8723,0,5,0,1,881.95,0,78,215,881.95,61,881.95,116,1,1,0,14,50,0
E408B12A-F3C0-44D3-8FC6-C9281C36B434,3C556815-0681-43CE-B9D4-019FFBD7B839,DD,0,1,8205,0,-70.21,1,44,0,0,30,231,0,54,2.72,89,3,1,0,0,150,7
266CACA6-E1E2-4847-BA9A-9A50A7EF1D60,692B3DA9-05A8-4F68-9957-00D28C68DC7C,SV,2,1,8037,0,0.35,0,41,2748.11,0.03,371,10,2748.11,77,2747.97,508,3,0,0,0,0,0
F7F3684A-E4CD-409E-8A3B-89250A3238E3,26B75396-698D-4F91-813C-0009C79B83E7,DD,0,1,8316,0,-439.32,0,52,1201.05,0,104,215,1288.61,78,1020.1,46,3,0,0,0,0,0
2D8D016B-DF49-43E6-990C-895014A3EC26,84AD97A2-A749-4F4B-AC8B-009E9CEC6C34,SV,2,2,8005,0,-20,0,16,58.64,0.03,30,10,58.64,50,65.07,361,1,0,0,0,25000,0
09823EBC-675E-44A3-9E68-BE8F0756DD93,5C176E71-93FA-4849-84B3-008B0013E09D,DD,0,2,8234,1,-4134.72,0,33,1340.75,0,248,135,2721.22,65,2032.92,45,3,1,0,0,2500,0
E9AED029-6C3D-41C7-BDC3-FAAAF095A699,E28FEA78-F275-4DC1-AFAC-000BF348B235,DD,0,1,8234,1,170.24,0,45,322.58,0,67,215,322.58,52,366.61,119,3,0,0,0,336,0
F5E08540-1790-4493-AEDB-EF520474F05D,599A4F50-D460-42CB-ADF8-03F42E8DDE4D,DD,0,2,8327,1,-4573.07,1,54,0,0,30,215,0,24,3.59,62,3,1,0,0,60,6
EC7D1EFF-5330-4D0E-8D72-58579B3EDA50,FA5EFF62-CA58-4303-B7F9-0001FE7CEA98,DD,0,1,8201,1,#N/A,0,77,0,0,93,70,0,58,0,2716,1,0,0,0,0,0
C322DC60-D2F7-433E-9618-1B14784180D8,38012408-C567-496A-B583-0029DD5F3CB2,DD,0,1,7728,0,-520.48,0,123,1991.39,0,239,214,2349.74,75,1725.79,46,4,0,0,0,0,0
CDDE788F-2E8C-4C0F-A321-2B10B76BA95B,93E29613-D19A-4708-922E-009741616101,CD,1,1,8360,0,219.98,0,52,44389.2,1.193,164,45,44389.2,78,44350.43,4914,3,0,0,57,1,0
A99A5E47-AF1C-44E0-88D8-29304B187676,F2616887-38A2-4D2C-AACE-00E89AFFB9F6,DD,0,1,8242,1,-3559.85,0,33,161.29,0,235,137,119.55,81,200.8,48,3,0,0,0,1000,0
701B997F-8924-4756-8DEA-0096DA7DDF65,549F4E9E-B1C4-452F-87F4-00614AB1359A,SV,2,1,8226,1,-278.44,0,62,6118.21,0.03,32,10,5498.02,54,4590.26,47,3,0,0,0,45758.49,0
5D43EBD6-B269-48DD-B59C-7ACE86AA9920,612E1F27-452A-472A-8A15-007179FFDF51,CD,1,2,8226,1,123.97,0,62,19565.31,1.74,20,29,19565.31,71,19540.34,112,3,0,0,0,19000,0
A771FF5F-C2D8-4F80-B4BF-9276AA082641,CFC8C56A-BA0F-45EC-8121-00948AF45AA6,DD,0,2,8753,0,#N/A,0,9,1980.87,0,392,215,1980.87,77,1980.87,335,1,0,0,32,3640.49,0
B73007DA-259F-4542-BFA3-4CD0E049D201,DDF7B794-8186-4156-A708-05B8573FBCCE,DD,0,1,8251,1,-620.03,1,34,0,0,12,231,0,34,0,99,3,1,0,0,200,0
CB780FC2-7F81-4F50-B580-E323584E53C8,46A70669-DEA8-4AA9-838F-0126E32C0AC7,DD,0,1,92025,0,-3.92,0,134,25584.12,0.15,37,134,25582.59,87,25587.11,517,5,0,0,98,12000,0
C44666FE-04A9-4CF6-8DCE-62B404AA6236,E12E00EE-AE21-4A7F-84C5-00EFC9223698,CD,1,1,8723,0,355.44,0,1,48111.26,2.96,14,57,48111.26,73,48007.32,396,1,0,0,0,20628.65,0
586EDF07-9319-4CE9-910A-206E7C66AF78,0B9E82AD-D1A1-4265-A835-0120D7F19BEE,DD,0,1,8330,0,-5166.48,0,63,3072.42,0,13,215,2047.74,64,2112.05,45,3,0,0,0,2756.29,0
79AD7E59-B426-447F-8A44-94F483754C32,31B7D9AE-399F-4E92-BCEE-0307EF16A565,CD,1,2,8758,0,-6141.77,1,10,0,0.7,98,21,0,61,634.18,104,1,0,0,117,6088.34,2
396F6DDB-C7B8-4014-8B6D-230F28FD76F5,D4B97D4F-0C56-45E8-A810-00880CC47C54,DD,0,1,7712,0,2436.75,0,30,4258.48,0,126,184,4247.45,64,4959.49,47,2,0,0,124,1628.04,0
B02E72B1-7671-41B4-83CD-AF687A6EE418,04E11E86-2C6D-4896-A29D-00B2F94B10BF,DD,0,2,8723,0,-2506.71,0,1,607.42,0,13,215,697.3,58,781.48,45,1,1,0,0,977,0
16291761-DBDD-4D4A-A5D0-60D93866A379,CF63569B-E239-49CD-A9BA-010BE8B66789,DD,0,1,8204,1,-6990.62,0,62,1757.3,0,205,137,1151.54,59,986.48,45,3,0,0,38,100,0
98F3BF6C-D645-4F3E-B5FB-8088A473B82F,C50E1C1C-1EC7-44FF-B8C6-00FA3C7799F6,SV,2,1,8302,0,#N/A,0,53,10,0.03,8,210,10,0,10,225,3,0,0,0,10,0
3AF8C734-0F87-407F-AEA3-91C68098FD1C,632AB2B7-8E6A-426A-92E0-00A26C724881,DD,0,2,8330,0,-1140.26,0,91,2153.04,0,93,214,2632.51,72,2538.71,46,3,1,0,111,2800,0
6A3A9BDB-09D3-4ADA-BF29-81EC5EA619AC,C7EB7D59-30ED-46B0-A12E-00298CE5C719,DD,0,1,7720,1,-291.62,0,22,20001.37,0.05,71,134,19992.26,37,20010.03,49,1,1,0,121,2500,0
918A56E7-7DA4-487B-ADE4-CF1C0F7D2D86,DC781F64-1D0A-490C-8707-00ABA0850186,DD,0,1,7462,1,-75,0,33,71.94,0,300,137,71.94,89,75.56,168,3,0,0,0,310,0
D4C004B9-0399-49BD-83ED-67FD40596A50,A7D1CB30-051E-4FAF-A316-0036280C91B4,SV,2,1,8201,0,0.05,0,44,291.58,0.03,91,10,291.58,59,291.56,733,3,0,0,0,1000,0
5E7C301B-5BB9-441A-935B-6B20A98D5ACC,863EE152-44F9-4D04-BAFF-002498C9978B,DD,0,1,7753,1,1307.27,0,3,8596.97,0,70,215,9230.75,55,14383.37,46,1,1,0,0,50,0
8DADA42D-8E48-4CE7-8A72-D242B8B7C70B,ECF395A3-CC29-4D08-824E-00116E67B16A,DD,0,2,7747,0,#N/A,0,77,0,0,158,70,0,62,0,750,1,0,0,0,0,0
EB065CF5-34F1-40B6-9791-E07296B237F6,A1AE8DB5-DAB4-4C3C-8CF8-0104ED2C1EA8,DD,0,2,8205,1,-5549.38,0,45,968.87,0,83,215,904.59,50,1018.17,45,3,1,0,92,5,0
1CED93E3-A604-4AAF-8782-F59F5615B2A1,AF3E0AA5-C4E0-4338-8C81-0064D8500D6F,SV,2,2,8204,0,0.03,0,34,495.02,0.03,68,10,495.02,9,495,473,3,0,0,0,4.61,0
85DEFD86-257B-4C42-B9C9-8A330A217767,F36CD588-9BCB-4799-99FB-003B4DB486B4,CD,1,1,8087,0,0,0,18,90000,1.3,52,45,90000,96,90047.6,53,1,0,0,115,90000,0
44018D2A-1E75-41F1-9AB4-95D87CB33E5A,5F185E30-1DAB-42B7-96E3-03B736183972,CD,1,2,8221,0,-13350.89,1,64,0,1.98,172,87,0,56,394.51,109,3,0,0,40,9000,3
8AE5FF07-E7F8-4149-9AB9-4D7AFCC4D4B1,311DF583-EC7E-476B-96B1-000178D973CB,CD,1,2,8034,0,273.84,0,118,45304.73,1.24,120,87,45304.73,66,45263.6,105,4,0,0,0,43604.06,0
5B095CD8-F948-412B-B5A0-94D5AEF2FC10,DE4396CB-8D01-4FAB-9FBB-003D8F05046F,DD,0,2,8731,1,#N/A,0,10,156.04,0,108,160,156.04,0,330.79,53,1,1,0,0,200,0
EC95E472-7402-4E6B-8507-708514F2F80F,9FA08305-27ED-4970-8675-0086227B6EE6,CD,1,2,8323,0,-1237.94,1,53,0,0.25,185,19,0,15,637.5,76,3,0,0,0,1,2
1B8320A9-A17C-4227-974D-207BE5412D72,AD4AB33C-F520-450B-BD0F-0081C073A730,DD,0,2,8204,0,#N/A,0,77,0,0,84,70,0,56,0,614,1,0,0,0,0,0
A7B99D77-3850-4772-9350-2115A215FA26,CD04C38D-DB66-4B92-9AD6-002F518E841F,SV,2,2,8230,1,-355.55,0,63,18068.09,0.03,38,10,18132.56,17,18163.49,46,3,1,0,0,0,0
F0B97746-4BF3-4FDF-BF57-0B33ABCD8158,1F48514D-0DCB-44B5-B961-0114B008D7BB,SV,2,1,8234,0,1.52,0,48,80.41,0.03,121,10,80.41,12,3907.83,56,3,0,0,68,7000,0
80E5FA12-3D83-48B2-AE52-5EAC21B3A34F,84D32F10-D55C-49CE-9460-00F046603CE1,DD,0,1,8757,1,-6907.24,0,9,1822.07,0,234,135,1807.05,62,2631.78,45,1,1,0,0,50,0
A2946870-E18C-4C94-8E94-10A3B0ACA5F7,57329DAC-F9D2-4A73-8C91-00ED3909CFBC,CD,1,1,8050,1,32.07,0,16,6723.09,0.95,46,21,6723.09,61,6725.6,1008,1,0,0,116,6565.24,0
BF65A1A1-7427-4488-B01D-2047E7BD8E6C,2AA19B03-578E-4790-BD8F-00E2EE84A5FF,SV,2,1,8742,1,-264.26,0,3,250.59,0.03,191,11,250.59,61,203.32,68,1,0,0,0,5651.92,0
51985C3F-EEEF-4FAA-841D-B727D61A4015,85C6938F-75E3-4916-BEA1-00AF93F8CED4,DD,0,1,8701,0,-175,0,7,1001.11,0,43,135,1001.11,56,1001.11,172,1,0,0,0,404.37,0
D877FCFD-610B-4BCF-B08A-E37860A00A51,B4A136E1-1FE2-4813-84C9-00346F6BF9CF,DD,0,2,8759,0,828.88,0,10,10540.35,0,263,215,10936.08,65,8395.15,49,1,0,0,0,100.14,0
D12C27F1-40C2-47C1-9E90-AA24F113842A,3594B44D-F6C2-4593-A2F2-007FCFB7D2D0,SV,2,2,8005,0,#N/A,0,20,10,0.03,50,210,10,9,10,1336,1,0,0,24,110,0
0993882C-36DF-4581-AE40-D2EAC73C9B95,BC84C42B-FD85-4D45-B374-0081BB3B3BC5,SV,2,1,8029,0,-99.7,0,119,90.36,0.03,79,10,90.36,77,280.58,83,4,0,0,0,40,0
1BED888D-1255-4126-B2F0-F665D5D045A0,6A1165E7-9527-41D4-85B1-005321AAB83E,CD,1,2,8724,0,91.06,0,2,21869.57,1.24,123,47,21869.57,59,21849.59,231,1,0,0,0,16020.41,0
C14D4DDB-BE12-434F-9527-8BA02AE06A7D,57003C1D-9876-4970-BFBF-0057FC530ED9,DD,0,1,8328,0,81.17,0,54,527.43,0,2,178,572.1,34,386.13,45,3,0,0,0,28.02,0
35B92AD4-DFBC-4568-A22B-5367093847D8,7D67A2D4-F0B8-4ECC-9D59-009C54E06752,SV,2,2,34951,0,-2062.41,0,3,4873.8,0.03,354,11,4524.54,90,4248.47,49,1,0,0,0,10,0
D677BBE2-48B8-49EF-8AA3-DF556C3403CD,F45EF87E-DEE0-455D-8EFA-0088A9CE76C3,DD,0,1,8037,1,-4172.93,0,41,10093.94,0,9,214,2840.24,52,724.33,45,3,1,0,0,1000,0
ADBA7E83-8EAE-4129-AF9B-8D7481E0A144,268D30D7-528D-4D63-B7A4-00C395890723,DD,0,1,8332,0,-1019.67,1,54,0,0,5,214,0,57,46.36,106,3,0,0,0,34464.65,0
E7A00050-AEE3-4885-9F9D-A0DA5B072508,AC330550-9041-46B0-9A21-0043CB252308,CD,1,1,8401,1,13.12,0,109,2646.49,1.98,46,87,2646.49,70,2642.53,272,1,0,0,112,2500,0
8A663134-F069-412E-A11F-A1E68F10720B,0D944E13-814B-4F63-AA21-00B2C3B39F43,DD,0,2,8406,0,-317.74,0,67,172.64,0,47,215,244.17,58,161.97,45,3,0,0,0,5447.8,0
DDFCF869-5BFB-41FF-BE12-2B6A76D09DAA,CCC1A715-5DA7-46C1-A64A-05A718AE7A0B,DD,0,2,8360,0,-440.32,1,134,0,0,28,215,1852.15,63,1797.67,45,5,0,0,0,1000,6
B32D4809-F5A4-46A5-A6C9-C5B46630C9F6,81AB79D5-ED3B-4DB1-9595-00CDB6CFD5E3,DD,0,1,7719,1,95778.98,0,3,324149.63,1.98,308,135,322025.09,43,324079.65,46,1,1,0,0,978.78,0
B3CFA49E-D789-47EA-934E-6BF8A2AAFB52,DBCDAA53-691B-4D19-853E-007FA8A2E85B,DD,0,2,8724,0,1251.67,0,1,1338.93,0,118,215,640.81,59,301.56,46,1,1,0,0,100,0
F62A9320-5CCD-42AE-9F1A-AB10CBAEF94F,60862071-E209-4EDF-82B9-0106849E6909,DD,0,2,8741,1,-1864.95,0,11,19973.18,0.01,261,135,19545.43,57,17957.87,46,1,1,0,0,200,0
A955F83A-DEDE-4E41-A5D8-2C0E1BFADC87,1F80D3FB-571C-45C8-92B0-0045F71A201A,SV,2,1,8349,0,#N/A,0,54,6.74,0.15,152,210,6.74,13,6.74,623,3,0,0,131,50.3,0
1F785164-4451-46AF-BA6A-44B98E1C7B9A,D7A7179F-84EC-4FDC-8A4B-010DF7CE04E9,SV,2,2,8406,1,-15,0,67,123.1,0.03,99,10,123.1,17,129.53,463,3,0,0,0,0,0
730EE0B4-5CEB-4CAF-B104-F32AAF2327D1,F6BEDB40-A951-4E4C-A332-00ACEC76DA11,SV,2,1,7726,1,-620,0,123,440,0.05,55,189,437.48,69,351.93,50,4,1,0,0,20,0
560F2804-557E-4A4E-9151-A15EA737B0D6,46DFACC3-727C-4BFC-B6F4-010FDE52C75E,SV,2,1,19720,0,0.03,0,102,40.27,0.15,88,210,40.27,10,40.26,1328,4,0,0,0,25,0
C2B7D17F-CF66-48F9-B504-AFA7F3400C27,E14A08E2-A37B-46A0-AD76-006F3574B597,DD,0,2,8755,1,1107.83,0,11,6003.63,0,84,12,5341.62,25,4756.54,46,1,1,0,0,310,0
E5D25142-08F8-4F03-A9CF-57116C494187,D50180E8-A8F2-4DE1-B922-0048107B9979,DD,0,2,8757,0,#N/A,1,77,0,0,111,70,0,91,0,697,1,0,0,0,0,0
C5AA61D3-A23B-4206-8E85-885A45C4B4E5,2834976D-B85D-46DE-9AB1-00037DCCDEBF,SV,2,2,8270,0,-40,0,91,2010.12,0.03,200,10,2010.12,63,575.03,62,3,0,0,111,0,0
D13D3249-A6BE-4528-A7C6-393143B23AD7,ADB31439-4C5A-463F-951F-00919CAD2C4E,DD,0,1,8069,0,14.64,0,134,1149.49,0,172,214,1334.29,91,1318.37,47,5,0,0,98,544.53,0
7B776A49-8C23-4245-8C56-D9FF8793650A,43F1E9C8-922C-4C3A-996D-0110B3BE78BB,CD,1,2,11210,0,164.77,0,33,16660.14,2.96,15,57,16660.14,76,16624.02,448,3,0,0,0,16132.94,0
20E76BC9-C15C-4B2D-BE4C-FC180F5DC9F5,19B2632E-9D75-47DA-9E36-0126FB6EFD82,DD,0,1,8759,0,-6469.44,0,8,50075.32,0,119,215,50189.56,92,51067.73,46,1,0,0,0,5000,0
E2E8BEDB-6E12-4343-8617-775538197FAC,32F9D578-9832-441F-AAE8-0003C3D19413,DD,0,1,8723,0,-2509.99,0,1,6024.89,0,236,215,6024.89,75,4727.95,63,1,0,0,14,2363.81,0
99C8EB14-5674-48FD-8041-496629B1F95F,6375CD46-76C6-453D-8A1C-0058635635A0,SV,2,1,8234,1,-400,0,109,550,0.05,189,189,546.86,53,442.88,50,1,1,0,42,70,0
69DCB536-2EE9-4FB3-ABF0-E95E9766047F,A5193A03-11A1-4F73-A176-00D9F34DABE6,DD,0,1,8801,1,-755.6,0,130,1628.25,0,216,214,2452.42,75,2435.37,45,4,1,0,0,0,0
65EC6C28-39B8-41D2-A068-71AB3897348E,E474B6F5-E751-4821-B22B-00571E81A054,SV,2,1,8401,0,40891.78,0,67,40892.58,0.03,3,10,40892.58,68,40892.19,75,3,0,0,0,40891.78,0
5E4B4D69-48A9-4E17-9E8A-EF48C7DC2FCB,4E0A5984-B7EB-4D9D-BD92-0071AAC64DB5,DD,0,1,8088,0,2.54,0,119,15004.42,0.05,71,134,15004.12,62,15003.72,231,4,0,0,0,25000,0
E9260FBF-1F9C-4D78-9308-D1909687C077,804A88DB-BCEA-410E-86F1-00A1E3E8A5CF,DD,0,1,8234,1,-2344.87,0,48,320.49,0,45,11,677.4,23,1517.63,45,3,1,0,68,1000,0
73664C20-8113-4F2F-B266-C1839A2AF1FC,DAB8CFF3-B89D-4818-9593-000C377E9789,SV,2,2,8332,0,-59.92,0,54,807.16,0.03,585,11,807.16,90,826.68,1081,3,0,0,0,0,0
374F6CAB-2534-4A1E-9EDC-223C7BDCC416,1DAFF497-5C91-4211-B8FA-004EE61D458C,DD,0,1,8037,1,-2741.97,0,41,4360.19,0,81,137,4303.67,53,1147.76,45,3,1,0,94,320,0
FD2EEEEB-E36A-4572-AA74-8BD9B8622602,6CAC9EE9-BE50-49C7-A735-00A525F2A62D,DD,0,2,8068,1,-2859.86,0,103,299.16,0,232,214,462.31,53,579.84,45,4,0,0,0,0,0
DD959514-5240-43FA-AEE6-9C348B536D20,51F4A0B5-AD58-4CEE-A11A-004E751F8950,CD,1,1,8050,1,451.12,0,16,81230.34,2.24,58,59,81230.34,82,81479.36,768,1,0,0,116,78110.31,0
29027263-FC31-40E5-814F-3733743BC8EF,7B8CCA1A-06CD-4590-9606-00F4D38373B2,DD,0,1,8327,0,-8758.74,0,54,323.52,0,74,214,436,56,566.73,45,3,1,0,131,1300,0
9665CC4D-A758-4B32-86E0-78B57CA9E3F5,FEC10088-D4AA-4990-977F-0020BE7D8D06,CD,1,2,8234,1,27.52,0,48,3355.35,1.98,9,87,3355.35,56,3350.42,266,3,0,0,0,3316.48,0
90566EC6-F66F-4C3E-867E-1EF7E691E8C7,10503376-3EA5-4C01-BCD2-011F4C9C30B8,SV,2,1,8096,0,0.12,0,136,175.79,0.25,24,10,175.79,2,175.72,648,5,0,0,0,25,0
023F071E-B7D9-4DDF-8509-D02B7201D3C7,80BF5345-D4F1-45C2-A157-034EFEB4E392,DD,0,2,8753,0,-83096.84,1,9,0,1.24,159,4,0,61,15948.86,98,1,0,0,32,28566.6,2
3922CBE9-A41A-4BD5-A479-AAAED3B43D5A,82B5102A-47CE-4226-A71E-00D4FE4186D6,DD,0,1,8759,0,54339.89,0,8,64675.46,0.05,282,135,64528.61,86,68662.67,46,1,0,0,0,10,0
2B139748-D029-4BF2-9F2A-EF21F3AACC5E,0DFF294B-BBB3-4E02-984B-036B58F25E6C,DD,0,1,8724,0,-105.83,1,10,0,0,274,214,0,82,37.24,87,1,0,0,0,4000,5
852E02FB-93FD-4A1C-B787-8550868B78DD,0F97FDFC-FF47-4AB8-A423-001712018A5F,CD,1,1,8012,0,-1814.48,0,55,20479.97,0.45,164,21,20479.97,89,20488.18,141,3,0,0,120,27024.9,0
9B79F35F-63DB-43BF-B751-D3363C946B3B,84AD97A2-A749-4F4B-AC8B-009E9CEC6C34,SV,2,1,8005,0,-20,0,16,58.64,0.03,30,10,58.64,50,65.07,361,1,0,0,0,25000,0
79D0230A-AE4D-4085-8CD3-F66C1EAD7415,B94B89A6-194F-4391-8F24-018CBEAF89EF,DD,0,1,8690,0,-795.92,1,67,0,0,14,215,0,65,23.51,95,3,0,0,0,175.92,6
DFBEC28D-D4E9-4D50-9DD2-35D010BC732C,CB7A90FA-8026-4DAD-9873-004FAB684526,DD,0,1,8302,1,-1561.06,0,53,322.55,0,28,12,325.15,18,144.49,46,3,0,0,0,60,0
AF075C96-30EF-4DA3-94F2-B734845B6062,2B103D52-1FC6-4D55-B050-003774660E25,DD,0,1,8360,0,-9437.03,0,134,8640.19,0,14,215,8645.17,60,6737.33,49,5,0,0,0,0,0
8E7BAC35-2D21-4BBB-9E83-3C3F8E93D351,79F6FBFA-1B2B-4110-BF5F-010EA90DFC53,DD,0,1,8050,0,-17550.42,0,16,1538.21,0,142,134,2104.94,58,3699.95,46,1,0,0,0,500,0
5E07E355-5524-4D4E-A377-1C2F00900830,087AD837-EF1B-45CE-AA7D-0081DC3BE416,SV,2,2,7728,0,-13276.77,0,8,179267.2,0.03,39,10,179267.2,71,181785.17,74,1,0,0,0,146099.33,0
42346047-0CA4-4F82-BA2B-6A9F8A2EDA10,498DFC62-93FF-479F-BB9F-00698DEFDA52,CD,1,1,8755,0,-911.31,0,9,15140.04,1,13,53,15140.04,81,15128.87,172,1,0,0,0,15975.91,0
CCACF722-F8FD-4488-8525-9A6AA97C83C5,09622949-67D9-457D-9F4D-0056B8EF457B,SV,2,1,8302,0,1834.62,0,53,45572.08,0.03,172,11,45572.08,44,45570.99,132,3,0,0,0,0,0
67BA4288-8995-4E89-957F-A01C3934EFD7,0760DFDB-C081-45F1-AC7E-009351CBF4D0,DD,0,1,7722,1,9674.49,0,126,10030.74,0.05,75,134,7034.64,51,6474.25,47,4,1,0,0,0,0
246173AF-DD2B-4AE3-AFC0-08627854BB9B,842261A4-FDC8-4E8B-9841-000D07153C5D,CD,1,2,0,0,727.35,0,15,109613.23,1.74,41,29,109613.23,89,109470.42,69,1,0,0,0,105201.41,0
29E1D871-F201-4C43-B6C3-AD1FBCEE4666,C529E0CC-DC17-4C5B-BB98-012786516140,DD,0,2,8724,1,-13171.85,0,3,155.16,0,364,135,1463.88,0,1274.05,45,1,0,0,0,140,0
92BD3019-024C-41EA-936B-40234E37AA4C,A5B77ADA-58EE-47A7-8738-009837C937C7,CD,1,1,8723,0,71.87,0,1,10832.85,1.98,41,87,10832.85,71,10817,237,1,0,0,14,10364.83,0
5CF4CA24-674D-44A5-BDA9-5E2E627CDCF7,9070CA3C-5978-4D3D-A359-00CF58E7E602,CD,1,1,19454,0,11.77,0,62,3777.61,0.75,191,45,3777.61,60,3775.46,920,3,0,0,0,2500,0
AFAE0A16-97AD-4BC2-A8DD-9CD3F1313182,840D6F9A-7100-40DB-84E2-00B4E77820C3,SV,2,1,8330,1,-699.56,0,54,5356.5,0.03,41,10,5356.5,37,5389.29,102,3,1,0,131,300,0
43A67CB8-2BB9-4BC0-8C37-1DBC6B8D8DA8,DF20B31D-676B-4B02-8D80-0019E7888F4E,DD,0,2,8723,0,#N/A,0,1,4.45,0,38,215,4.45,49,4.45,752,1,1,0,14,1550,0
B1C2E7BA-5E7D-48AB-BD72-43F65E14F955,8DFA07ED-37B5-4816-9E9A-004A6C0009D8,SV,2,1,8234,1,-7.96,0,48,344.7,0.03,193,10,338.44,66,334.82,46,3,1,0,68,11500,0
0925203A-51AB-42A6-93EE-B5FFDF519FC5,2989FB0E-81BC-4DB9-B52E-003EB87A7B0C,SV,2,2,8302,0,0.48,0,53,4753.94,0.03,49,10,4753.94,20,4753.71,374,3,0,0,0,550,0
63B7D1B2-5B83-4B21-B254-27C364204353,B0D0CCD5-B5D7-4941-8500-00644EBFB261,SV,2,1,8251,0,2670.59,0,48,15870.03,0.03,86,10,16620.03,77,15707.99,46,3,0,0,0,2000,0
